COD_ASIGNATURA;SIGLO_PERIODO_DESDE;ANIO_PERIODO_DESDE;MESI_PERIODO_DESDE;MESF_PERIODO_DESDE;NOMBRE_ASIGNATURA;NRO_CREDITOS;NRO_HORAS_TEORIA;NRO_HORAS_LABORATORIO;NRO_HORAS_PRACTICA;TIPO_AULA;COD_TIPO_ASIGNATURA;COD_AREA_ASIGNATURA;COD_CLASE_ASIGNATURA;SIGLO_PERIODO_HASTA;ANIO_PERIODO_HASTA;MESI_PERIODO_HASTA;MESF_PERIODO_HASTA;DESCRIPCION
CSY113;0;84;1;3;SUBDES.:CRECIM.Y D;3;0;0;0;;A;01;GP;0;94;1;3;
CSY114;0;85;1;3;CONCEPT.BAS.EN.SOC;3;0;0;0;;A;01;GP;0;88;9;12;
CSY214;0;83;4;7;SEG.GUER.MUND.I;3;0;0;0;;A;01;GP;0;84;7;8;
CSY214;0;84;9;12;VIS. HIST. DEL SIG;3;0;0;0;;A;01;GP;0;88;7;8;
CSY214;0;88;9;12;SEG.GUER.MUND.I;3;0;0;0;;A;01;GP;0;89;4;7;
CSY215;0;83;1;3;VZLA.Y SU MAR I;3;0;0;0;;A;01;GP;0;83;9;12;
CSY215;0;84;1;3;VZLA Y SU MAR I;3;0;0;0;;A;01;GP;0;99;4;7;
CSY311;0;83;4;7;PET.Y POL.PET.I;3;0;0;0;;A;01;GP;0;84;1;3;
CSY311;0;84;4;7;PET Y POL PET VZLA;3;0;0;0;;A;01;GP;0;88;9;12;
CSY411;0;84;9;12;METOD.RAZONAM.I;3;0;0;0;;A;01;GP;0;89;1;3;
CSY412;0;83;1;3;IDEO.SOC.CONC.I;3;0;0;0;;A;01;GP;0;83;7;8;
CSY412;0;83;9;12;IDEO.SOC.CONCIMI.;3;0;0;0;;A;01;GP;0;99;4;7;
CSY512;0;83;4;7;PROC HIST DEL ARTE;3;0;0;0;;A;01;GP;0;99;4;7;
CSY621;0;83;1;3;LOS FUND.DE LA MUS;3;0;0;0;;A;01;GP;0;83;7;8;
CSY621;0;83;9;12;INT.LENG.MUSICA II;3;0;0;0;;A;01;GP;0;86;7;8;
CSY621;0;86;9;12;LOS FUND.DE LA MUS;3;0;0;0;;A;01;GP;0;88;9;12;
CSY711;0;83;1;3;CIEN.TEC.Y DES.I;3;0;0;0;;A;01;GP;0;83;9;12;
CSY711;0;84;1;3;CIENCIA TEC. Y DES;3;0;0;0;;A;01;GP;0;86;9;12;
CSY711;0;87;1;3;CIEN.TEC.Y DES.I;3;0;0;0;;A;01;GP;0;88;9;12;
CSZ114;0;86;4;7;SOCIOL.DEL.TRAB;3;0;0;0;;A;01;GP;0;89;1;3;
CSZ114;0;89;4;7;SOCIOLOGIA.DEL.TRABAJO;3;0;0;0;;A;01;GP;0;92;1;3;
CSZ214;0;83;9;12;SEGUN.GUERRA MUND.;3;0;0;0;;A;01;GP;0;86;7;8;
CSZ214;0;86;9;12;2DA.GUERRA MUND.II;3;0;0;0;;A;01;GP;0;88;9;12;
CSZ215;0;83;4;7;VEZLA.Y SU MAR II;3;0;0;0;;A;01;GP;0;99;4;7;
CSZ311;0;83;1;3;PET.Y POL.PET.II;3;0;0;0;;A;01;GP;0;83;7;8;
CSZ311;0;83;9;12;PET Y POL PET VZLA;3;0;0;0;;A;01;GP;0;99;4;7;
CSZ411;0;86;1;3;METOD.RAZON.II;3;0;0;0;;A;01;GP;0;89;1;3;
CSZ621;0;83;1;3;DEL MED.AL BAR.MUS;3;0;0;0;;A;01;GP;0;83;7;8;
CSZ621;0;83;9;12;INT.LENG.MUSIC. II;3;0;0;0;;A;01;GP;0;86;7;8;
CSZ621;0;86;9;12;DEL MED.AL BAR.MUS;3;0;0;0;;A;01;GP;0;87;1;3;
CSZ622;0;83;1;3;MUSICA PARA EL PIA;3;0;0;0;;A;01;GP;0;87;1;3;
CSZ623;0;83;1;3;100 ANOS MUSIC INS;3;0;0;0;;A;01;GP;0;95;4;7;
CSZ624;0;83;9;12;HIST.MUSC.VENEZ.;3;0;0;0;;A;01;GP;0;87;1;3;
CSZ624;0;87;4;7;MUSICA EN VENEZUELA;3;0;0;0;;A;01;GP;0;99;4;7;
CSZ625;0;84;1;3;CLAS.Y ROM.EN MUS.;3;0;0;0;;A;01;GP;0;87;1;3;
CSZ626;0;84;4;7;ORIG. EVOL. CANTO;3;0;0;0;;A;01;GP;0;87;9;12;
CSZ636;0;92;1;3;MOZART:LA MUSICA Y SU TIEMPO;3;0;0;0;;A;01;GP;0;92;1;3;
CSZ711;0;83;4;7;CIEN.TEC.Y DES.II;3;0;0;0;;A;01;GP;0;89;1;3;
CT1211;0;83;1;3;ING.ELECTRICA;3;0;0;0;;A;01;EP;0;89;1;3;
CT1221;0;83;1;3;SIST ELECTRICOS;4;0;0;0;;A;01;EP;0;93;9;12;
CT1311;0;83;4;7;CONV.DE ENERGIA;4;0;0;0;;A;01;EP;0;87;1;3;
CT1311;0;87;4;7;CONVERSION DE ENERGIA;4;0;0;0;;A;01;EP;0;87;9;12;
CT1321;0;83;1;3;MAQUINAS ELECTRICA;3;0;0;0;;A;01;EP;0;83;7;8;
CT1321;0;83;9;12;CONV ELECTROMECAN.;3;0;0;0;;A;01;EP;0;86;7;8;
CT1321;0;86;9;12;MAQUINAS ELECTRICA;3;0;0;0;;A;01;EP;0;93;1;3;
CT2311;0;83;1;3;CONV DE ENERGIA;4;0;0;0;;A;01;EP;0;87;4;7;
CT2381;0;83;4;7;LAB.CONV.ENERGIA;1;0;0;0;;B;01;EP;0;83;4;7;
CT3231;0;86;9;12;SISTEMAS ELECTRICO;3;0;0;0;;A;01;EP;0;87;4;7;
CT3232;0;87;1;3;SISTEMAS ELECTRICO;4;0;0;0;;A;01;EP;0;87;9;12;
CT3232;0;88;1;3;SISTEMAS ELECTRICOS II;4;0;0;0;;A;01;EP;0;90;4;7;
CT3233;0;87;4;7;SISTEMAS DE POTENCIA;4;0;0;0;;A;01;EP;0;87;7;8;
CT3233;0;87;9;12;SISTEMAS DE POTENCIA I;4;0;0;0;;A;01;EP;0;90;4;7;
CT3311;0;83;1;3;CONV DE ENERGIA;4;0;0;0;;A;01;EP;0;87;7;8;
CT3311;0;87;9;12;CONVERSION DE ENERGIA III;4;0;0;0;;A;01;EP;0;90;4;7;
CT3331;0;83;1;3;ACCIONAM.ELECTRIC;3;0;0;0;;A;01;EP;0;83;7;8;
CT3331;0;83;9;12;ACCIONAM. ELECTRIC;3;0;0;0;;A;01;EP;0;86;7;8;
CT3331;0;86;9;12;ACCIONAM.ELECTRIC;3;0;0;0;;A;01;EP;0;98;1;3;
CT3411;0;83;1;3;CONV DE ENERGIA;3;0;0;0;;A;01;EP;0;88;9;12;
CT3411;0;89;1;3;CONVERSION DE ENERGIA;3;0;0;0;;A;01;EP;0;94;9;12;
CT3411;0;95;1;3;CONVERSION DE ENERGIA I;3;0;0;0;;A;01;EP;0;95;7;8;
CT3412;0;83;1;3;CONV DE ENERGIA;3;0;0;0;;A;01;EP;0;88;9;12;
CT3412;0;89;1;3;CONVERSION DE ENERGIA;3;0;0;0;;A;01;EP;0;94;9;12;
CT3412;0;95;1;3;CONVERSION DE ENERGIA II;3;0;0;0;;A;01;EP;0;95;7;8;
CT3413;0;83;1;3;CONV DE ENERGIA;3;0;0;0;;A;01;EP;0;88;9;12;
CT3413;0;89;1;3;CONVERSION DE ENERGIA;3;0;0;0;;A;01;EP;0;94;9;12;
CT3413;0;95;1;3;CONVERSION DE ENERGIA III;3;0;0;0;;A;01;EP;0;95;4;7;
CT3414;0;86;1;3;TURBINAS HIDRAUL.;3;0;0;0;;A;01;EP;0;89;1;3;
CT4111;0;87;4;7;INSTALACIONES EN A;3;0;0;0;;A;01;EP;0;87;4;7;
CT4211;0;83;1;3;OPER.SIST.DE POTEN;3;0;0;0;;A;01;EP;0;87;1;3;
CT4212;0;87;4;7;SIST.DISTRIBUCION;3;0;0;0;;A;01;EP;0;87;7;8;
CT4212;0;87;9;12;SISTEMAS DE DISTRIBUCION;3;0;0;0;;A;01;EP;0;90;4;7;
CT4222;0;83;4;7;SIST. PROTECCION;3;0;0;0;;A;01;EP;0;87;1;3;
CT4234;0;87;9;12;SISTEMAS DE POTENCIA II;4;0;0;0;;A;01;EP;0;90;9;12;
CT4282;0;83;4;7;LAB.SIST.DE.POTENC;1;0;0;0;;B;01;EP;0;87;1;3;
CT4282;0;87;4;7;LAB. DE SISTEMAS DE POTENCIA;1;0;0;0;;B;01;EP;0;87;7;8;
CT4311;0;83;4;7;CONV.DE ENERGIA;4;0;0;0;;A;01;EP;0;87;1;3;
CT4311;0;87;4;7;CONVERSION DE ENERGIA IV;4;0;0;0;;A;01;EP;0;90;4;7;
CT4351;0;87;9;12;CONTROLADORES DE POTENCIA;4;0;0;0;;A;01;EP;0;90;4;7;
CT4381;0;87;4;7;LAB.CONVERSION DE;2;0;0;0;;B;01;EP;0;87;7;8;
CT4381;0;87;9;12;LAB. CONVERSION DE ENERGIA;2;0;0;0;;B;01;EP;0;88;9;12;
CT4481;0;86;9;12;LAB.DE.CONVER.DE.E;1;0;0;0;;B;01;EP;0;88;7;8;
CT4481;0;88;9;12;LAB. DE CONVER. DE ENERG;1;0;0;0;;B;01;EP;0;88;9;12;
CT5181;0;83;4;7;LAB. ALTA TENSION;3;0;0;0;;B;01;EP;0;87;4;7;
CT5212;0;83;9;12;SIST.DISTRIBUCION;3;0;0;0;;A;01;EP;0;87;4;7;
CT5214;0;83;4;7;CONTROLAD.POTENCIA;3;0;0;0;;A;01;EP;0;91;1;3;
CT5215;0;87;4;7;LINEAS DE TRANSMIS;3;0;0;0;;A;01;EP;0;87;4;7;
CT5216;0;83;1;3;INST.ELECTRICAS;3;0;0;0;;A;01;EP;0;87;4;7;
CT5224;0;83;1;3;SISTEMAS DE PROT.;3;0;0;0;;A;01;EP;0;88;4;7;
CT5231;0;83;9;12;INST ELECTRICAS;3;0;0;0;;A;01;EP;0;87;1;3;
CT5281;0;83;1;3;LAB. SIST. PROTEC.;3;0;0;0;;B;01;EP;0;87;9;12;
CT5361;0;87;4;7;DIS.EQUIP.ELECT.;3;0;0;0;;A;01;EP;0;87;4;7;
CT5381;0;83;1;3;LAB. MAQ. ELECT.;3;0;0;0;;B;01;EP;0;87;9;12;
CT5381;0;88;1;3;LAB.;3;0;0;0;;B;01;EP;0;91;1;3;
CT5415;0;98;1;3;DISENO DE TUBIRIAS I;3;0;0;0;;A;01;EP;0;99;4;7;
CT5442;0;87;4;7;GENERACION DE POTE;3;0;0;0;;A;01;EP;0;87;4;7;
CT5611;0;89;1;3;TALLER DE PROYECTO;3;0;0;0;;A;01;EP;0;89;9;12;
CT5681;0;89;1;3;LABORATORIO DE ING. ELECTRICA;2;0;0;0;;B;01;EP;0;91;1;3;
CT6111;0;83;4;7;ALTA TENSION;3;0;0;0;;A;01;EP;0;87;4;7;
CT6215;0;83;1;3;CONTROLAD.POTENCIA;3;0;0;0;;A;01;EP;0;84;9;12;
CT6218;0;83;9;12;DIS.SUBESTACIONES;3;0;0;0;;A;01;EP;0;88;9;12;
CT6221;0;83;9;12;DIS.LINEAS TRANSM.;3;0;0;0;;A;01;EP;0;87;4;7;
CT6222;0;83;1;3;SISTEMAS DE POT.;3;0;0;0;;A;01;EP;0;87;1;3;
CT6311;0;85;9;12;DINAM.MAQ.ELECTRI.;3;0;0;0;;A;01;EP;0;86;7;8;
CT6311;0;86;9;12;MAQ.ELECTRICAS.I.;3;0;0;0;;A;01;EP;0;87;4;7;
CT6481;0;87;4;7;LAB.;4;0;0;0;;B;01;EP;0;99;4;7;
CTE333;0;75;4;7;MAG.Y TRANSFORM.;0;0;0;0;;A;01;EP;0;78;1;3;
CTE333;0;78;4;7;CONV.DE ENERGIA;3;0;0;0;;A;01;EP;0;80;4;7;
CTE425;0;75;1;3;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;76;9;12;
CTE426;0;74;9;12;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;77;1;3;
CTE441;0;73;1;3;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;73;9;12;
CTE441;0;74;1;3;CONV DE ENERGIA;4;0;0;0;;A;01;EP;0;74;9;12;
CTE441;0;75;1;3;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;76;9;12;
CTE441;0;77;1;3;CONV DE ENERGIA;4;0;0;0;;A;01;EP;0;77;7;8;
CTE441;0;77;9;12;CONV DE ENERGIA;3;0;0;0;;A;01;EP;0;77;9;12;
CTE441;0;78;1;3;CONV DE ENERGIA;4;0;0;0;;A;01;EP;0;78;1;3;
CTE441;0;78;4;7;CONV DE ENERGIA;3;0;0;0;;A;01;EP;0;80;4;7;
CTE442;0;73;4;7;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;74;1;3;
CTE442;0;74;4;7;CONV DE ENERGIA;4;0;0;0;;A;01;EP;0;75;1;3;
CTE442;0;75;4;7;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;76;9;12;
CTE442;0;77;1;3;CONV DE ENERGIA;3;0;0;0;;A;01;EP;0;80;4;7;
CTE443;0;73;9;12;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;74;7;8;
CTE443;0;74;9;12;CONV DE ENERGIA;4;0;0;0;;A;01;EP;0;75;1;3;
CTE443;0;75;4;7;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;76;9;12;
CTE443;0;77;1;3;CONV.DE ENERGIA;3;0;0;0;;A;01;EP;0;82;1;3;
CTE444;0;73;1;3;CONVER ELECTROMEC;0;0;0;0;;A;01;EP;0;73;9;12;
CTE444;0;74;1;3;CONV ELECTROMEC;0;0;0;0;;A;01;EP;0;74;7;8;
CTE444;0;74;9;12;CONVER.ELECTROMEC.;0;0;0;0;;A;01;EP;0;74;9;12;
CTE444;0;75;1;3;CONV.ELECTROMECAN;0;0;0;0;;A;01;EP;0;75;7;8;
CTE444;0;75;9;12;CONV Y TRANSPORTE;0;0;0;0;;A;01;EP;0;75;9;12;
CTE444;0;76;1;3;CONV ELECTROMECAN;0;0;0;0;;A;01;EP;0;76;1;3;
CTE444;0;76;4;7;CONV ELECTROMEC;0;0;0;0;;A;01;EP;0;76;7;8;
CTE444;0;76;9;12;CONV ELECTROMECAN.;0;0;0;0;;A;01;EP;0;76;9;12;
CTE446;0;73;9;12;CONVER ELECTROMEC;0;0;0;0;;A;01;EP;0;74;1;3;
CTE446;0;74;4;7;CONVER.ELECTROMEC;0;0;0;0;;A;01;EP;0;74;7;8;
CTE446;0;74;9;12;CONVER.ELECTROMEC.;0;0;0;0;;A;01;EP;0;74;9;12;
CTE446;0;75;1;3;CONV.ELECTROMECAN.;0;0;0;0;;A;01;EP;0;75;7;8;
CTE446;0;75;9;12;CONV ELECTROMECAN;0;0;0;0;;A;01;EP;0;77;1;3;
CTE446;0;77;4;7;ACCIONAM. ELECTRIC;4;0;0;0;;A;01;EP;0;82;4;7;
CTE447;0;75;9;12;ELECT INDUSTRIAL;0;0;0;0;;A;01;EP;0;77;4;7;
CTE448;0;76;1;3;ELECT INDUSTRIAL;0;0;0;0;;A;01;EP;0;76;9;12;
CTE451;0;73;1;3;SIS TRANS ENERG;0;0;0;0;;A;01;EP;0;73;9;12;
CTE451;0;74;1;3;SIS TRANS ENERG;3;0;0;0;;A;01;EP;0;74;7;8;
CTE451;0;74;9;12;SIST.TRANSM.ENERG.;0;0;0;0;;A;01;EP;0;74;9;12;
CTE451;0;75;1;3;SIST.DE TRANSMIS.;0;0;0;0;;A;01;EP;0;75;7;8;
CTE451;0;75;9;12;SIST ELECTRICOS;0;0;0;0;;A;01;EP;0;76;9;12;
CTE452;0;74;1;3;SIS TRANS ENERG;0;0;0;0;;A;01;EP;0;74;1;3;
CTE452;0;74;4;7;SIS. TRANS. ENERG.;3;0;0;0;;A;01;EP;0;75;1;3;
CTE452;0;75;4;7;SIST.DE TRANSMIS.;0;0;0;0;;A;01;EP;0;75;7;8;
CTE452;0;75;9;12;SISTEMAS ELECTRIC.;0;0;0;0;;A;01;EP;0;76;9;12;
CTE453;0;74;4;7;SIS. TRANS. ENERG;0;0;0;0;;A;01;EP;0;74;7;8;
CTE453;0;74;9;12;SIST.TRANSM.ENERG.;3;0;0;0;;A;01;EP;0;74;9;12;
CTE453;0;75;1;3;SIST.TRANSM.ENERG.;0;0;0;0;;A;01;EP;0;75;7;8;
CTE453;0;75;9;12;SIST ELECTRICOS;0;0;0;0;;A;01;EP;0;76;9;12;
CTE456;0;74;4;7;PROYEC. ELECTRICOS;0;0;0;0;;A;01;EP;0;74;7;8;
CTE456;0;74;9;12;PROYECT.ELECTRICOS;3;0;0;0;;A;01;EP;0;75;1;3;
CTE491;0;75;9;12;LAB CONV ENERGIA;1;0;0;0;;A;01;EP;0;75;9;12;
CTE491;0;76;1;3;LAB CONV ENERGIA;0;0;0;0;;A;01;EP;0;76;9;12;
CTE492;0;75;9;12;LAB CONV ENERGIA;1;0;0;0;;A;01;EP;0;75;9;12;
CTE492;0;76;1;3;LAB CONV ENERGIA;0;0;0;0;;A;01;EP;0;76;9;12;
CTE493;0;75;9;12;LAB CONV ENERGIA;1;0;0;0;;A;01;EP;0;76;1;3;
CTE499;0;76;4;7;LAB DE ELECT IND;0;0;0;0;;A;01;EP;0;77;1;3;
CTE524;0;74;9;12;GENERACION POTENC;3;0;0;0;;A;01;EP;0;75;9;12;
CTE524;0;76;1;3;GENERACION POT.;0;0;0;0;;A;01;EP;0;76;9;12;
CTE525;0;76;1;3;INST.FUERZA M.;0;0;0;0;;A;01;EP;0;76;9;12;
CTE528;0;76;4;7;GENERAC.POTENC.;0;0;0;0;;A;01;EP;0;77;1;3;
CTE531;0;76;4;7;ACCIONAMIENTOS;0;0;0;0;;A;01;EP;0;77;1;3;
CTE534;0;74;1;3;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;76;9;12;
CTE535;0;75;4;7;CONV DE ENERGIA;0;0;0;0;;A;01;EP;0;77;1;3;
CTE551;0;74;9;12;SISTEMAS DISTRIB;0;0;0;0;;A;01;EP;0;75;9;12;
CTE551;0;76;1;3;SIST.DISTRIBUCION;0;0;0;0;;A;01;EP;0;77;9;12;
CTE552;0;76;1;3;TECNOLOGIA MAT;0;0;0;0;;A;01;EP;0;78;1;3;
CTE556;0;76;9;12;INST.ELECTRICAS;0;0;0;0;;A;01;EP;0;76;9;12;
CTE557;0;75;9;12;INSTAL.ELECTRICAS;3;0;0;0;;A;01;EP;0;76;9;12;
CTE558;0;76;1;3;INSTALACIONES E.;0;0;0;0;;A;01;EP;0;77;1;3;
CTE561;0;74;9;12;ALTA TENSION;0;0;0;0;;A;01;EP;0;74;9;12;
CTE561;0;75;1;3;ALTA TENSION;4;0;0;0;;A;01;EP;0;75;9;12;
CTE561;0;76;1;3;ALTA TENSION;0;0;0;0;;A;01;EP;0;76;9;12;
CTE562;0;75;1;3;ALTA TENSION;0;0;0;0;;A;01;EP;0;75;1;3;
CTE562;0;75;4;7;ALTA TENSION;3;0;0;0;;A;01;EP;0;76;1;3;
CTE562;0;76;4;7;ALTA TENSION;0;0;0;0;;A;01;EP;0;76;9;12;
CTE565;0;76;9;12;DISE#O DE LINEAS;0;0;0;0;;A;01;EP;0;77;4;7;
CTE571;0;74;9;12;SIST.DE POTENCIA;0;0;0;0;;A;01;EP;0;74;9;12;
CTE571;0;75;1;3;SIST.DE POTENCIA;3;0;0;0;;A;01;EP;0;75;7;8;
CTE571;0;75;9;12;SISTEMAS POTENCIA;0;0;0;0;;A;01;EP;0;75;9;12;
CTE571;0;76;1;3;SISTEMAS DE POT.;0;0;0;0;;A;01;EP;0;76;9;12;
CTE571;0;77;1;3;SISTEMAS DE POT.;4;0;0;0;;A;01;EP;0;77;4;7;
CTE572;0;75;4;7;SIST.DE POTENCIA;4;0;0;0;;A;01;EP;0;75;9;12;
CTE572;0;76;1;3;SISTEMAS DE POT.;0;0;0;0;;A;01;EP;0;76;9;12;
CTE572;0;77;1;3;SISTEMAS DE POT.;4;0;0;0;;A;01;EP;0;77;9;12;
CTE573;0;75;9;12;SISTEMAS POTENCIA;4;0;0;0;;A;01;EP;0;76;1;3;
CTE573;0;76;4;7;SISTEM.POTENCIA;0;0;0;0;;A;01;EP;0;77;1;3;
CTE573;0;77;4;7;SISTEM.POTENCIA;4;0;0;0;;A;01;EP;0;77;4;7;
CTE575;0;75;4;7;SIST.DE PROTECCION;3;0;0;0;;A;01;EP;0;75;9;12;
CTE575;0;76;1;3;SISTEMAS DE PROT.;0;0;0;0;;A;01;EP;0;76;9;12;
CTE576;0;75;9;12;SIST.PROTECCION;4;0;0;0;;A;01;EP;0;75;9;12;
CTE576;0;76;1;3;SIST.PROTECCION;0;0;0;0;;A;01;EP;0;76;1;3;
CTE576;0;76;4;7;SISTEM.PROTECCION;0;0;0;0;;A;01;EP;0;76;9;12;
CTE591;0;75;9;12;LAB SIST ELECT;2;0;0;0;;A;01;EP;0;75;9;12;
CTE591;0;76;1;3;LAB SIST ELECT;0;0;0;0;;A;01;EP;0;76;9;12;
CTE591;0;77;1;3;LAB. SIST. PROTEC.;2;0;0;0;;A;01;EP;0;79;9;12;
CTE592;0;76;4;7;LAB SIST ELECT;0;0;0;0;;A;01;EP;0;76;9;12;
CTE592;0;77;1;3;LAB.ELECT.PROTEC.;2;0;0;0;;A;01;EP;0;80;1;3;
CTE595;0;76;1;3;LAB CONV ENERGIA;0;0;0;0;;A;01;EP;0;76;9;12;
CTE596;0;76;9;12;LAB CONV ENERGIA;0;0;0;0;;A;01;EP;0;81;1;3;
DA2563;0;96;1;3;SUPERVISISON DE PROYECTOS;2;0;0;0;;A;01;EP;0;98;1;3;
DFM391;0;73;9;12;CURSO COOPERACION;0;0;0;0;;A;01;EP;0;74;7;8;
DFM391;0;74;9;12;CURSO COOPERAC.I;0;0;0;0;;A;01;EP;0;75;7;8;
DFM391;0;75;9;12;CURSO EN COOPER.I;0;0;0;0;;A;01;EP;0;76;7;8;
DFM391;0;76;9;12;CURSO COOPERAC. I;0;0;0;0;;A;01;EP;0;77;4;7;
DFM431;0;74;9;12;EQUIPOS I;0;0;0;0;;A;01;EP;0;74;9;12;
DFM442;0;75;1;3;ACONDIC.AMBIENTAL;0;0;0;0;;A;01;EP;0;75;9;12;
DFM443;0;75;4;7;EJERC.PROFESION;0;0;0;0;;A;01;EP;0;76;1;3;
DFM491;0;76;1;3;CURSOS COOP II;0;0;0;0;;A;01;EP;0;76;4;7;
DIS212;0;73;1;3;DIBUJO ARQUITECTON;0;0;0;0;;A;01;EP;0;73;1;3;
DIS212;0;73;4;7;DIBUJO ARQUITEC.;0;0;0;0;;A;01;EP;0;73;9;12;
DIS212;0;74;1;3;DIBUJO ARQUITEC;0;0;0;0;;A;01;EP;0;74;1;3;
DIS212;0;74;4;7;DIB ARQUITECTONICO;0;0;0;0;;A;01;EP;0;74;9;12;
DIS212;0;75;1;3;DIBUJO ARQUITECTON;0;0;0;0;;A;01;EP;0;75;7;8;
DIS212;0;75;9;12;DIB.ARQUITECTONICO;0;0;0;0;;A;01;EP;0;75;9;12;
DIS212;0;76;1;3;DIBUJ ARQUITECTON;0;0;0;0;;A;01;EP;0;76;9;12;
DIS212;0;77;1;3;DIBUJO ARQUITECTON;3;0;0;0;;A;01;EP;0;77;1;3;
DIS213;0;73;4;7;DISE=O BASICO;0;0;0;0;;A;01;EP;0;77;1;3;
DIS221;0;70;9;12;GEOM DESCRIPTIVA;0;0;0;0;;A;01;EP;0;71;7;8;
DIS221;0;71;9;12;GEOMETRIA DESCRIP;0;0;0;0;;A;01;EP;0;71;9;12;
DIS221;0;72;1;3;GEOMETRIA DESCRIP.;0;0;0;0;;A;01;EP;0;72;7;8;
DIS221;0;72;9;12;GEOM. DESCRIPTIVA;0;0;0;0;;A;01;EP;0;72;9;12;
DIS221;0;73;1;3;GEOMETRIA DESCRIP;0;0;0;0;;A;01;EP;0;73;9;12;
DIS221;0;74;1;3;GEOMET DESCRIPTIVA;0;0;0;0;;A;01;EP;0;74;7;8;
DIS221;0;74;9;12;GEOMETRIA DESCRIP.;0;0;0;0;;A;01;EP;0;74;9;12;
DIS221;0;75;1;3;GEOMETRIA DESCRIPT;0;0;0;0;;A;01;EP;0;75;7;8;
DIS221;0;75;9;12;GEOMETRIA DESCRIPT;3;0;0;0;;A;01;EP;0;75;9;12;
DIS221;0;76;1;3;GEOMETRIA DESCRIPT;0;0;0;0;;A;01;EP;0;76;9;12;
DIS221;0;77;1;3;GEOMETRIA DESCRIPT;4;0;0;0;;A;01;EP;0;82;9;12;
DIS222;0;73;1;3;GEOMETRIA DESCRIP;0;0;0;0;;A;01;EP;0;73;9;12;
DIS222;0;74;1;3;GEOMET DESCRIPTIVA;0;0;0;0;;A;01;EP;0;74;1;3;
DIS222;0;74;4;7;GEOM DESCRICTIVA;0;0;0;0;;A;01;EP;0;74;9;12;
DIS222;0;75;1;3;GEOMETRIA DESCRIPT;0;0;0;0;;A;01;EP;0;75;7;8;
DIS222;0;75;9;12;GEOMT DESCRIPTIVA;0;0;0;0;;A;01;EP;0;75;9;12;
DIS222;0;76;1;3;GEOMETRIA DESCRIPT;0;0;0;0;;A;01;EP;0;76;9;12;
DIS225;0;76;1;3;GEOM ACOT DIB TOP;0;0;0;0;;A;01;EP;0;76;9;12;
DIS225;0;77;1;3;GEOM ACOT DIB TOP;4;0;0;0;;A;01;EP;0;77;1;3;
DIS225;0;77;4;7;GEO.ACOT.Y DIB.TOP;0;0;0;0;;A;01;EP;0;77;9;12;
DIS227;0;78;9;12;EXPRESION GRAFICA;4;0;0;0;;A;01;EP;0;80;1;3;
DIS227;0;80;4;7;EXPRESION GRAFICA;3;0;0;0;;A;01;EP;0;80;4;7;
DIS229;0;78;9;12;EXPRESION GRAFICA;4;0;0;0;;A;01;EP;0;81;9;12;
DIS229;0;82;1;3;EXPRESION GRAFICA;3;0;0;0;;A;01;EP;0;82;1;3;
DIS251;0;75;1;3;URBANISMO;0;0;0;0;;A;01;EP;0;75;1;3;
DIS251;0;75;4;7;INT.AL URBANISMO;0;0;0;0;;A;01;EP;0;75;7;8;
DIS251;0;75;9;12;INT AL URBANISMO;0;0;0;0;;A;01;EP;0;76;9;12;
DIS252;0;76;1;3;EVOL TEORIA PLANIF;0;0;0;0;;A;01;EP;0;76;9;12;
DIS252;0;77;1;3;INT.TEORIA PLANIF.;2;0;0;0;;A;01;EP;0;82;4;7;
DIS283;0;76;4;7;INT AL DISE=O;0;0;0;0;;A;01;EP;0;76;9;12;
DIS286;0;77;4;7;TECNI.DE COMUNICAC;0;0;0;0;;A;01;EP;0;77;7;8;
DIS286;0;77;9;12;TECN.DE COMUNIC.;0;0;0;0;;A;01;EP;0;77;9;12;
DIS286;0;78;1;3;TEC.DE COMUNIC.;0;0;0;0;;A;01;EP;0;78;1;3;
DIS311;0;73;9;12;DISE=O ARQUITEC;0;0;0;0;;A;01;EP;0;73;9;12;
DIS311;0;74;1;3;DISE/O ARQUITEC;0;0;0;0;;A;01;EP;0;74;7;8;
DIS311;0;74;9;12;DISE=O ARQUITECT.;0;0;0;0;;A;01;EP;0;74;9;12;
DIS311;0;75;1;3;DISE=O ARQUITECTON;0;0;0;0;;A;01;EP;0;76;9;12;
DIS312;0;74;1;3;DISE/O ARQUITEC;0;0;0;0;;A;01;EP;0;74;1;3;
DIS312;0;74;4;7;DIS ARQUITECTONICO;0;0;0;0;;A;01;EP;0;74;9;12;
DIS312;0;75;1;3;DISE=O ARQUITECTON;0;0;0;0;;A;01;EP;0;76;9;12;
DIS313;0;74;4;7;DIS ARQUITECTONICO;0;0;0;0;;A;01;EP;0;74;7;8;
DIS313;0;74;9;12;DISE=O ARQUITECT.;0;0;0;0;;A;01;EP;0;75;7;8;
