COD_CARRERA;COD_ASIGNATURA;SIGLO_PERIODO_DESDE;ANIO_PERIODO_DESDE;MESI_PERIODO_DESDE;MESF_PERIODO_DESDE;NRO_TRIMESTRE;MODALIDAD;SIGLO_PERIODO_HASTA;ANIO_PERIODO_HASTA;MESI_PERIODO_HASTA;MESF_PERIODO_HASTA
1000;FS5482;1;8;1;3;11;SM;;;;
1000;FS5481;1;8;1;3;10;SM;;;;
1000;FS3481;1;1;9;12;4;SM;1;7;9;12
1000;FS3481;1;8;1;3;9;SM;;;;
1000;FS5321;1;8;1;3;10;SM;1;8;9;12
1000;FS4212;0;99;9;12;11;SM;1;7;9;12
1000;FS4212;1;8;1;3;10;SM;;;;
1000;FS4211;1;8;1;3;9;SM;;;;
1000;FS3213;0;99;9;12;10;SM;1;7;9;12
1000;FS3213;1;8;1;3;9;SM;;;;
1000;FS3212;1;8;1;3;8;SM;;;;
1000;FS5323;1;8;1;3;12;SM;;;;
1000;FS5322;1;8;1;3;11;SM;;;;
1000;FS5351;1;8;1;3;9;SM;;;;
1000;EP1310;1;8;1;3;13;SM;;;;
1000;EP2410;1;8;1;3;14;SM;1;12;1;3
0100;EC2286;1;8;4;7;6;SM;;;;
1000;EP3410;1;8;1;3;15;SM;1;12;1;3
1000;FS5221;1;8;1;3;12;SM;;;;
1000;EP1410;1;8;1;3;13;SM;1;12;1;3
0700;FS1136;1;8;4;7;5;SM;;;;
1100;FS1136;1;8;4;7;5;SM;;;;
0700;FS1163;1;8;4;7;5;SM;1;8;9;12
1100;FS1163;1;8;4;7;5;SM;1;8;9;12
1100;CO2122;1;8;4;7;7;SM;1;9;4;7
1500;MT3611;1;7;1;3;8;SM;;;;
0300;EP3420;1;8;1;5;13;SM;;;;
1100;PL2182;0;99;9;12;5;SM;1;7;9;12
1100;PL2182;1;8;1;3;5;SM;;;;
1700;PS5220;1;8;9;12;15;SM;;;;
1700;PS5130;0;99;9;12;14;SM;1;8;4;7
1700;PS5130;1;8;9;12;15;SM;;;;
1700;EC2175;0;99;9;12;8;SM;1;8;4;7
0400;QM2515;1;8;9;12;7;SM;;;;
0400;QM2424;1;8;9;12;7;SM;;;;
0400;BC3123;1;8;9;12;11;SM;1;16;9;12
1700;EC2111;1;8;9;12;6;SM;;;;
1700;EC2112;1;8;9;12;7;SM;;;;
1700;FS2181;1;8;9;12;4;SM;;;;
1700;PS2213;1;8;9;12;5;SM;;;;
1200;GC3312;1;8;9;12;9;SM;;;;
1200;GC3214;1;8;9;12;7;SM;;;;
0600;EP3306;1;8;4;7;14;SM;1;12;1;3
1000;FS5321;1;9;1;3;10;SM;;;;
0300;EP3203;1;9;1;3;13;SM;1;11;9;12
0300;EP2203;1;9;1;3;12;SM;1;11;9;12
1100;PL2115;1;9;1;3;7;SM;;;;
1500;EP1301;1;9;1;3;12;SM;1;10;4;7
1501;EP1301;1;9;1;3;12;SM;1;10;4;7
0700;MC3250;1;9;1;3;4;SM;1;14;1;3
0700;MC3252;1;9;1;3;5;SM;1;14;1;3
0700;MC3257;1;9;1;3;10;SM;1;9;9;12
0700;MC3253;1;9;1;3;6;SM;1;14;1;3
1502;EP1301;1;9;1;3;12;SM;1;10;4;7
1503;EP1301;1;9;1;3;12;SM;1;10;4;7
1504;EP1301;1;9;1;3;12;SM;1;10;4;7
1500;MT2511;1;9;4;7;6;SM;;;;
4100;CI2127;1;9;4;7;4;SM;;;;
4000;CI2127;1;9;4;7;4;SM;;;;
4300;ID1124;1;9;4;7;4;SM;;;;
4300;ID1125;1;9;4;7;5;SM;;;;
1500;CE3419;1;9;4;7;11;SM;;;;
1500;CO3212;1;9;4;7;10;SM;;;;
1501;CO3212;1;9;4;7;10;SM;;;;
1502;CO3212;1;9;4;7;10;SM;;;;
1503;CO3212;1;9;4;7;10;SM;;;;
1504;CO3212;1;9;4;7;10;SM;;;;
4300;CO3314;1;9;4;7;4;SM;;;;
1502;MC2584;1;9;4;7;14;SM;;;;
4200;CO3314;1;9;4;7;4;SM;;;;
1500;MT3612;1;9;4;7;9;SM;;;;
1100;PL2111;1;9;4;7;5;SM;1;9;4;7
1700;CI2125;1;9;4;7;6;SM;;;;
1100;PL3411;1;9;4;7;7;SM;1;9;4;7
1700;TF1121;1;9;4;7;11;SM;;;;
1100;CE2113;1;9;4;7;10;SM;1;9;9;12
1501;EP3301;1;9;4;7;14;SM;1;10;4;7
1502;EP3301;1;9;4;7;14;SM;1;10;4;7
1503;EP3301;1;9;4;7;14;SM;1;10;4;7
1504;EP3301;1;9;4;7;14;SM;1;10;4;7
4000;ET1420;1;9;4;7;9;SM;1;10;4;7
4100;ET1420;1;9;4;7;9;SM;1;10;4;7
4200;ET1420;1;9;4;7;9;SM;1;10;4;7
4300;ET1420;1;9;4;7;9;SM;1;10;4;7
4200;CE1411;1;9;9;12;4;SM;;;;
4200;CE1512;1;9;9;12;4;SM;;;;
4300;CE1512;1;9;9;12;4;SM;1;16;4;7
4300;CE1411;1;9;9;12;4;SM;;;;
4200;CE1412;1;9;9;12;5;SM;1;10;7;8
4200;CE1511;1;9;9;12;4;SM;;;;
4300;CE1511;1;9;9;12;4;SM;;;;
4200;CE1513;1;9;9;12;4;SM;;;;
4300;CE1513;1;9;9;12;4;SM;;;;
0700;DA1312;1;9;9;12;5;SM;;;;
0700;DA1313;1;9;9;12;6;SM;;;;
0502;CC3212;1;9;9;12;7;SM;;;;
4200;PS2140;1;9;9;12;4;SM;;;;
4200;PS2141;1;9;9;12;4;SM;;;;
0500;MA2134;1;9;9;12;4;SM;;;;
0501;MA2134;1;9;9;12;4;SM;;;;
0502;MA2134;1;9;9;12;4;SM;;;;
0500;MA2135;1;9;9;12;5;SM;;;;
0501;MA2135;1;9;9;12;5;SM;;;;
0502;MA2135;1;9;9;12;5;SM;;;;
0500;MA2136;1;9;9;12;6;SM;;;;
0501;MA2136;1;9;9;12;6;SM;;;;
0502;MA2136;1;9;9;12;6;SM;;;;
0501;MA2311;1;9;9;12;7;SM;1;12;1;3
0502;MA2311;1;9;9;12;7;SM;1;12;1;3
0500;MA2311;1;9;9;12;7;SM;1;12;1;3
0500;MA2312;1;9;9;12;8;SM;1;12;1;3
0501;MA2312;1;9;9;12;8;SM;1;12;1;3
0502;MA2312;1;9;9;12;8;SM;1;12;1;3
0500;MA2323;1;9;9;12;9;SM;1;10;1;3
0501;MA2323;1;9;9;12;9;SM;1;10;1;3
0502;MA2323;1;9;9;12;9;SM;1;10;1;3
0500;MA3321;1;9;9;12;10;SM;;;;
0501;MA3321;1;9;9;12;10;SM;;;;
0502;MA3321;1;9;9;12;10;SM;;;;
0500;MA3322;1;9;9;12;11;SM;;;;
0500;MA3323;1;9;9;12;12;SM;;;;
0500;MA3712;1;9;9;12;10;SM;;;;
0501;MA3712;1;9;9;12;10;SM;;;;
0700;DA2211;1;9;9;12;6;SM;;;;
4000;CT1571;1;9;9;12;4;SM;;;;
0501;CO3411;1;9;9;12;7;SM;;;;
0501;CO3511;1;9;9;12;7;SM;;;;
0700;DA1211;1;9;9;12;4;SM;;;;
1100;DA1211;1;9;9;12;4;SM;;;;
0700;DA1212;1;9;9;12;5;SM;;;;
1100;DA1212;1;9;9;12;5;SM;;;;
4100;EC1251;1;9;4;7;4;SM;;;;
4100;EC1167;1;9;9;12;4;SM;1;11;9;12
4100;CT1800;1;9;9;12;4;SM;;;;
4100;EC2286;1;9;9;12;5;SM;;;;
0700;MC3255;1;9;9;12;15;SM;1;14;1;3
1100;PL2187;1;9;9;12;10;SM;;;;
1100;CE3121;1;9;9;12;13;SM;;;;
1100;CO2121;1;9;9;12;7;SM;1;10;4;7
1100;CO2122;1;9;9;12;8;SM;1;10;4;7
1100;PL2111;1;9;9;12;8;SM;;;;
1100;PL2112;1;9;9;12;11;SM;;;;
1100;PL2113;1;9;9;12;12;SM;;;;
1100;PL2116;1;9;9;12;9;SM;;;;
1100;PL2181;1;9;9;12;4;SM;1;10;1;3
1100;PL2186;1;9;9;12;9;SM;;;;
1100;PL3182;1;9;9;12;13;SM;;;;
1100;PL3183;1;9;9;12;14;SM;;;;
1100;PL3311;1;9;9;12;7;SM;;;;
1100;PL3312;1;9;9;12;8;SM;;;;
1100;PL3411;1;9;9;12;9;SM;;;;
1100;PL3413;1;9;9;12;10;SM;;;;
1100;PS1111;1;9;9;12;9;SM;;;;
4100;CT1551;1;10;1;3;5;SM;1;10;9;12
4100;EC2012;1;10;1;3;5;SM;1;12;1;3
4100;EC2041;1;10;1;3;5;SM;1;11;9;12
4100;EC3713;1;10;1;3;5;SM;;;;
4100;PS2341;1;10;1;3;5;SM;1;11;9;12
0200;CE3114;1;9;9;12;12;SM;;;;
1100;EP2420;1;9;9;12;15;SM;;;;
4200;PS2160;1;10;1;3;5;SM;;;;
4200;CE1517;1;10;1;3;5;SM;1;11;1;3
4200;CE1518;1;10;1;3;5;SM;;;;
0500;MA3613;1;10;1;3;9;SM;;;;
0502;MA3613;1;10;1;3;9;SM;;;;
0502;MA3810;1;10;1;3;8;SM;;;;
4000;EC2014;1;10;1;3;5;SM;1;10;9;12
4300;PS1350;1;10;1;3;5;SM;;;;
0700;MC3257;1;10;1;3;10;SM;;;;
4300;CE1514;1;10;1;3;5;SM;;;;
4300;CE1515;1;10;1;3;5;SM;;;;
4300;CE1516;1;10;1;3;5;SM;;;;
4200;MC3691;1;10;1;3;8;SM;;;;
1100;CE2113;1;10;1;3;10;SM;;;;
4300;CE1521;1;10;9;12;7;SM;;;;
4300;PS2150;1;10;4;7;6;SM;;;;
4300;CE3122;1;10;1;3;5;SM;;;;
4200;PS2161;1;10;4;7;6;SM;;;;
4200;PS2142;1;10;4;7;6;SM;;;;
4200;PS2150;1;10;1;3;6;SM;;;;
4200;PS3160;1;10;4;7;7;SM;;;;
4200;PS3150;1;10;4;7;7;SM;;;;
0500;MA3713;1;10;4;7;9;SM;;;;
4000;CT1530;1;10;4;7;5;SM;1;11;7;8
4000;CT1531;1;10;4;7;7;SM;1;11;9;12
4000;CT1552;1;10;4;7;6;SM;1;12;1;3
4000;CT1811;1;10;4;7;7;SM;;;;
4000;CT1511;1;10;4;7;5;SM;1;12;1;3
4000;CT1832;1;10;4;7;8;SM;1;11;9;12
4000;CT1512;1;10;4;7;6;SM;;;;
0100;CT4381;1;10;4;7;10;SM;1;10;1;3
0100;CT4111;1;10;4;7;14;SM;1;11;9;12
0100;CT4381;1;10;1;3;10;SM;1;10;4;7
4300;TS2634;1;10;4;7;6;SM;;;;
1500;MT2513;1;10;4;7;9;SM;1;10;7;8
1500;TS2720;1;10;4;7;6;SM;;;;
1500;MA1114;1;10;4;7;4;SM;;;;
4300;CE1520;1;10;1;3;5;SM;;;;
0100;CT4212;1;10;4;7;11;SM;;;;
1100;CO2124;1;10;1;3;7;SM;;;;
1100;PL2181;1;10;4;7;4;SM;;;;
0500;TS4714;1;10;4;7;12;SM;;;;
0501;TS4714;1;10;4;7;12;SM;;;;
0502;TS4714;1;10;4;7;12;SM;;;;
4000;ET2420;1;10;4;7;9;SM;;;;
4100;ET2420;1;10;4;7;9;SM;;;;
4200;ET2420;1;10;4;7;9;SM;;;;
4300;ET2420;1;10;4;7;9;SM;;;;
4200;CC2112;1;10;9;12;6;SM;;;;
4300;CE3123;1;10;9;12;7;SM;;;;
0500;MA2321;1;10;9;12;7;SM;;;;
0501;MA2321;1;10;9;12;7;SM;;;;
0502;MA2321;1;10;9;12;7;SM;;;;
0500;MA2322;1;10;9;12;8;SM;;;;
0500;MA2323;1;10;4;7;9;SM;;;;
0501;MA2323;1;10;4;7;9;SM;;;;
0502;MA2323;1;10;4;7;9;SM;;;;
4200;PS3350;1;10;9;12;7;SM;;;;
0100;CT4412;1;10;4;7;11;SM;1;12;4;7
1100;CO2121;1;7;9;12;7;SM;1;10;4;7
0800;CI2612;1;10;9;12;6;SM;1;11;1;3
0800;CI2611;1;10;9;12;4;SM;1;13;1;3
0800;CI3641;1;10;9;12;9;SM;1;13;1;3
4000;CT1551;1;10;4;7;5;SM;1;10;9;12
0800;CO3211;1;10;4;7;10;SM;;;;
4200;CC2111;1;10;9;12;5;SM;;;;
1100;CO2121;1;10;9;12;6;SM;;;;
0800;CI2525;1;10;9;12;5;SM;1;11;7;8
0100;CT4381;1;10;9;12;10;SM;1;11;9;12
1900;CO2121;1;10;4;7;6;SM;;;;
4200;CI1114;1;10;9;12;4;SM;1;10;9;12
4100;CE3113;1;10;9;12;5;SM;;;;
4000;PS2342;1;10;9;12;6;SM;1;11;7;8
4200;CE1412;1;10;9;12;5;SM;;;;
0800;CI2526;1;10;9;12;5;SM;;;;
0800;CI2527;1;10;9;12;6;SM;1;11;7;8
0800;CI2612;1;11;1;3;6;SM;1;11;1;3
0200;CT3415;1;10;9;12;14;SM;;;;
4000;CT1841;1;10;9;12;8;SM;;;;
0200;CT3412;1;10;9;12;12;SM;;;;
4000;CT1881;1;10;9;12;6;SM;1;10;9;12
4200;PS3161;1;10;9;12;8;SM;;;;
0200;CT3413;1;10;4;7;15;SM;;;;
1500;MT2513;1;10;9;12;9;SM;1;10;9;12
3000;FC2704;1;10;4;7;6;SM;;;;
0800;CI3725;1;11;1;3;9;SM;;;;
4300;TS3535;1;11;1;3;8;SM;;;;
4300;TS3540;1;11;1;3;8;SM;;;;
4000;EC1167;1;11;1;3;4;SM;1;11;7;8
4000;EC1251;1;11;1;3;4;SM;;;;
4000;EC2272;1;11;1;3;4;SM;;;;
4000;EC3713;1;11;1;3;5;SM;1;12;1;3
4100;CT1531;1;11;1;3;7;SM;;;;
4100;CT1551;1;11;1;3;5;SM;1;12;1;3
4100;EC1281;1;11;1;3;4;SM;1;11;9;12
4100;EC2013;1;11;1;3;6;SM;;;;
4100;EC2042;1;11;1;3;6;SM;;;;
4100;EC2073;1;11;1;3;6;SM;1;11;9;12
4100;EC2072;1;11;1;3;6;SM;1;12;7;8
4100;EC2081;1;11;1;3;6;SM;1;12;1;3
4100;EC3043;1;11;1;3;7;SM;;;;
4100;EC3044;1;11;1;3;8;SM;;;;
4100;EC3045;1;11;1;3;8;SM;;;;
4100;EC3051;1;11;1;3;7;SM;1;11;9;12
4100;EC3074;1;11;1;3;7;SM;;;;
4100;EC3081;1;11;1;3;8;SM;;;;
4100;EC3083;1;11;1;3;7;SM;;;;
4100;PS2342;1;11;1;3;6;SM;1;11;9;12
4100;EC2272;1;9;1;3;4;SM;;;;
0100;EC2262;1;11;1;3;5;SM;;;;
4000;CT1551;1;11;1;3;5;SM;1;11;9;12
4000;CT1881;1;11;1;3;6;SM;1;11;9;12
4000;EC2014;1;11;1;3;5;SM;1;11;9;12
4000;EC1281;1;11;1;3;4;SM;1;11;7;8
0502;MA4641;1;11;1;3;9;SM;;;;
0502;MA4211;1;11;1;3;9;SM;;;;
1500;MT2513;1;11;1;3;9;SM;;;;
1200;GC3111;1;11;1;3;7;SM;;;;
1200;GC3212;1;11;1;3;9;SM;;;;
1200;GC3311;1;11;1;3;8;SM;;;;
1200;GC4133;1;11;1;3;12;SM;;;;
1200;GC4122;1;11;1;3;10;SM;;;;
1200;GC4312;1;11;1;3;11;SM;;;;
1200;GC4313;1;11;1;3;11;SM;;;;
1200;GC5221;1;11;1;3;14;SM;;;;
1200;GC3213;1;11;1;3;9;SM;;;;
4300;CE1513;1;11;4;7;4;SM;;;;
1000;EP5405;1;11;4;7;13;SM;;;;
1000;MA2134;1;9;9;12;4;SM;;;;
4300;CE1514;1;11;4;7;5;SM;;;;
4100;EC2072;1;11;4;7;6;SM;1;12;7;8
4000;PS2341;1;11;4;7;5;SM;1;11;7;8
0800;CI2527;1;11;9;12;6;SM;;;;
1900;EP5407;1;11;4;7;13;SM;;;;
0800;CI2613;1;11;9;12;9;SM;1;13;1;3
0501;MA2322;1;10;9;12;8;SM;;;;
0502;MA2322;1;10;9;12;8;SM;;;;
0800;CI2525;1;11;9;12;5;SM;;;;
4000;EC1281;1;11;9;12;4;SM;1;11;9;12
4000;EC2022;1;11;9;12;4;SM;1;12;9;12
4000;EC1021;1;11;9;12;3;SM;;;;
4100;EC1021;1;11;9;12;3;SM;;;;
4100;EC2022;1;11;9;12;4;SM;;;;
4000;EC1167;1;11;9;12;4;SM;;;;
4000;PS2342;1;11;9;12;6;SM;1;11;9;12
4000;PS2341;1;11;9;12;5;SM;;;;
4000;CT1530;1;11;9;12;5;SM;;;;
1200;CI2125;1;11;9;12;8;SM;;;;
0400;EP1104;1;12;1;3;10;SM;;;;
0400;EP5404;1;12;1;3;15;SM;;;;
0400;EP5196;1;12;1;3;14;SM;;;;
1200;EP2312;1;12;1;3;14;SM;1;12;9;12
1200;EP3312;1;12;1;3;15;SM;;;;
1900;EP1919;1;12;1;3;14;SM;;;;
1900;EP2019;1;12;1;3;15;SM;;;;
0300;EP2203;1;12;1;3;12;SM;;;;
0300;EP3203;1;12;1;3;13;SM;;;;
0100;CT4441;1;12;1;3;11;SM;;;;
0100;CT4381;1;12;1;3;10;SM;;;;
0100;CT4351;1;12;1;3;12;SM;;;;
0100;CT4111;1;12;1;3;14;SM;;;;
0400;QM2681;1;12;1;3;10;SM;1;15;7;8
4100;EC1167;1;12;1;3;4;SM;;;;
4000;CT1551;1;12;1;3;6;SM;;;;
1900;EP1719;1;12;1;3;13;SM;;;;
4100;EC1281;1;12;1;3;4;SM;1;11;9;12
4000;CT1531;1;12;1;3;7;SM;;;;
0100;CT5215;1;12;1;3;15;SM;;;;
0100;EC1251;1;12;1;3;4;SM;;;;
1800;CC2331;1;12;1;3;5;SM;1;14;7;8
1800;CE4267;1;12;1;3;15;SM;1;14;1;3
1800;CE4268;1;12;1;3;8;SM;1;16;1;3
1800;CE2562;1;12;1;3;10;SM;1;16;1;3
1800;CI2125;1;12;1;3;6;SM;;;;
1800;CI2126;1;12;1;3;7;SM;;;;
1800;CI3621;1;12;1;3;8;SM;;;;
1800;CI3825;1;12;1;3;9;SM;1;14;7;8
1800;CI4835;1;12;1;3;10;SM;;;;
1800;CI5832;1;12;1;3;11;SM;;;;
1800;CI5833;1;12;1;3;12;SM;;;;
1800;CI5841;1;12;1;3;14;SM;1;14;1;3
1800;CO3121;1;12;1;3;8;SM;1;14;7;8
1800;EC1113;1;12;1;3;6;SM;1;16;1;3
1800;EC1211;1;12;1;3;4;SM;1;13;4;7
1800;EC1282;1;12;1;3;5;SM;;;;
1800;EC1311;1;12;1;3;7;SM;1;14;7;8
1800;EC1421;1;12;1;3;9;SM;1;14;7;8
1800;EC1431;1;12;1;3;4;SM;1;14;1;3
1800;EC1723;1;12;1;3;7;SM;;;;
1800;EC2323;1;12;1;3;9;SM;;;;
1800;EC2422;1;12;1;3;4;SM;;;;
1800;EC2712;1;12;1;3;8;SM;;;;
1800;EC2783;1;12;1;3;9;SM;;;;
1800;EC3142;1;12;1;3;11;SM;1;16;1;3
1800;EC3412;1;12;1;3;11;SM;;;;
1800;EC3423;1;12;1;3;11;SM;;;;
1800;EC3443;1;12;1;3;12;SM;1;14;9;12
1800;EC3483;1;12;1;3;12;SM;;;;
1800;EC4451;1;12;1;3;12;SM;;;;
1800;EC4474;1;12;1;3;14;SM;1;14;7;8
1800;FS2211;1;12;1;3;4;SM;1;14;7;8
1800;FS2212;1;12;1;3;5;SM;1;14;7;8
4000;EC1081;1;12;1;3;4;SM;;;;
4000;EC1071;1;12;1;3;5;SM;;;;
4100;EC1071;1;12;1;3;5;SM;;;;
4100;EC1081;1;12;1;3;4;SM;;;;
4000;PS2342;1;12;1;3;6;SM;;;;
4000;EC2014;1;12;1;3;5;SM;;;;
0800;EP5855;1;12;1;3;13;SM;1;17;1;3
4000;CT1881;1;12;1;3;6;SM;;;;
0800;EP5408;1;12;1;3;13;SM;1;17;1;3
0800;EP5856;1;12;1;3;14;SM;1;17;1;3
1800;CO3321;1;12;1;3;10;SM;;;;
1800;CI5853;1;12;1;3;15;SM;;;;
4100;PS2342;1;12;1;3;6;SM;;;;
4100;PS2341;1;12;1;3;5;SM;;;;
4100;EC2073;1;12;1;3;6;SM;1;15;7;8
4100;EC2041;1;12;1;3;5;SM;;;;
4100;EC3051;1;12;1;3;7;SM;;;;
1200;EP2312;1;12;4;7;14;SM;;;;
4100;EC2072;1;12;9;12;6;SM;;;;
4000;CT1552;1;12;4;7;6;SM;;;;
4000;EC1281;1;12;1;3;4;SM;;;;
4000;CT1511;1;12;4;7;5;SM;;;;
1000;MA2135;1;12;4;7;5;SM;;;;
1000;MA2136;1;12;4;7;6;SM;;;;
1000;MA3321;1;12;4;7;10;SM;;;;
4100;EC2012;1;12;4;7;5;SM;;;;
4100;EC2081;1;12;4;7;6;SM;;;;
4100;CT1551;1;8;9;12;5;SM;1;11;9;12
4000;EC3713;1;12;4;7;5;SM;;;;
4000;CT1561;1;12;4;7;8;SM;;;;
4000;CT1523;1;12;4;7;7;SM;;;;
4000;CT1832;1;12;1;3;8;SM;;;;
4000;CT1522;1;12;4;7;8;SM;;;;
4000;CT1521;1;12;4;7;7;SM;;;;
4000;CT1524;1;12;4;7;7;SM;;;;
1800;MA2115;1;12;9;12;4;SM;;;;
0800;CI2612;1;11;4;7;6;SM;1;13;1;3
0400;QM2682;1;12;9;12;12;SM;;;;
0400;QM2581;1;12;4;7;10;SM;;;;
0400;QM2382;1;12;9;12;9;SM;;;;
0400;QM2282;1;12;4;7;11;SM;;;;
4300;CE1526;1;12;9;12;8;SM;1;16;4;7
4300;CE1527;1;12;9;12;8;SM;1;16;4;7
4000;EC2022;1;13;1;3;4;SM;;;;
1800;MA2112;1;11;9;12;5;SM;;;;
4300;CE1528;1;13;1;3;6;SM;1;13;1;3
1500;MC2510;1;13;1;3;10;SM;1;13;1;3
0501;EP1505;1;13;1;5;15;SM;;;;
1500;MC2510;1;13;4;7;10;SM;;;;
1000;FS2212;1;12;9;12;5;SM;;;;
0800;PS1115;1;13;4;7;10;SM;;;;
0800;CI2611;1;13;4;7;4;SM;;;;
0500;CI2611;1;13;4;7;4;SM;;;;
0500;CI2691;1;13;4;7;5;SM;;;;
0800;CI2691;1;13;4;7;5;SM;;;;
0500;CI2612;1;13;4;7;6;SM;;;;
0800;CI2612;1;13;4;7;6;SM;;;;
0800;CI2692;1;13;4;7;6;SM;;;;
0500;CI2692;1;13;4;7;6;SM;;;;
0800;CI2613;1;13;9;12;9;SM;;;;
0800;CI2693;1;13;9;12;8;SM;;;;
0800;CI3311;1;13;4;7;11;SM;;;;
0800;CI3391;1;13;4;7;11;SM;;;;
0800;CI3641;1;13;9;12;9;SM;;;;
0800;CI3661;1;13;9;12;9;SM;;;;
4100;CT1551;1;12;1;3;5;SM;;;;
1800;MA2113;1;13;1;3;6;SM;;;;
1800;MA3111;1;13;9;12;7;SM;;;;
4300;CE1528;1;13;4;7;6;SM;;;;
0800;CI4822;1;13;9;12;10;SM;;;;
1800;EC1211;1;13;9;12;4;SM;;;;
0100;CO3121;1;13;9;12;10;SM;;;;
0700;DA2521;1;14;9;12;4;SM;;;;
0700;DA2522;1;14;9;12;5;SM;;;;
0700;DA2523;1;14;9;12;6;SM;;;;
0800;CI5326;1;14;9;12;10;SM;;;;
0700;DA3521;1;14;9;12;15;SM;;;;
0700;DA1311;1;14;9;12;4;SM;;;;
1800;EC1431;1;14;9;12;4;SM;;;;
1800;EC2322;1;14;9;12;8;SM;;;;
1500;MT2581;1;14;1;3;7;SM;1;14;1;3
1500;MT2582;1;14;9;12;8;SM;;;;
1500;MT2583;1;14;9;12;11;SM;;;;
1500;MT3614;1;14;1;3;10;SM;;;;
1500;MT4831;1;14;1;3;10;SM;;;;
0300;TF1121;1;14;9;12;7;SM;;;;
1500;MT2581;1;14;9;12;7;SM;;;;
1800;CI3825;1;14;9;12;9;SM;;;;
1800;EC4474;1;14;9;12;14;SM;;;;
1800;EC1421;1;14;9;12;9;SM;;;;
1800;EC1311;1;14;9;12;7;SM;1;15;1;3
1800;CC2331;1;14;9;12;5;SM;1;16;1;3
1800;FS2211;1;14;9;12;4;SM;;;;
1800;FS2212;1;14;9;12;5;SM;;;;
1800;CO3121;1;14;9;12;8;SM;;;;
1800;CI5841;1;14;9;12;14;SM;;;;
1800;CE4267;1;14;9;12;15;SM;;;;
0500;EP1209;1;15;1;3;13;SM;;;;
0500;EP1509;1;15;1;3;13;SM;;;;
0500;EP1309;1;15;1;3;14;SM;;;;
0500;EP1409;1;15;1;3;15;SM;;;;
0500;EP3420;1;15;1;3;13;SM;;;;
1800;EC1311;1;15;4;7;7;SM;;;;
4300;MC3691;1;15;1;3;8;SM;;;;
1800;EC3443;1;16;1;3;12;SM;;;;
4100;EC2073;1;16;1;3;6;SM;;;;
0200;MC3127;1;16;1;3;11;SM;;;;
0400;QM2681;1;16;1;3;10;SM;;;;
1800;EC1113;1;16;4;7;6;SM;;;;
1800;CC2331;1;16;4;7;11;SM;;;;
1800;CE2562;1;16;4;7;10;SM;;;;
1800;EC3142;1;16;4;7;11;SM;;;;
1800;CE4268;1;16;4;7;14;SM;;;;
1800;EC1251;1;16;4;7;4;SM;;;;
1800;EC2287;1;13;4;7;5;SM;;;;
1800;EC2178;1;16;4;7;8;SM;;;;
1500;MT2115;1;16;4;7;7;SM;;;;
1500;TF1121;1;16;4;7;7;SM;;;;
4300;CE1526;1;16;9;12;8;SM;;;;
4300;CE1527;1;16;9;12;8;SM;;;;
4300;CE1512;1;16;9;12;4;SM;;;;
0501;CO3322;1;2;1;3;8;SM;;;;
0800;EP3308;1;17;4;7;15;SM;;;;
0800;EP5856;1;17;4;7;14;SM;;;;
0800;EP5855;1;17;4;7;13;SM;;;;
0800;EP2308;1;17;4;7;14;SM;;;;
0800;EP1308;1;17;4;7;13;SM;;;;
0800;CI3815;1;17;4;7;6;SM;;;;
0800;EP5408;1;17;4;7;13;SM;;;;
